id,title,budget_clean,revenue_clean,roi
13813,Defiance,32000000,51155219,1.598600594
9289,The Longest Day,10000000,50100000,5.01
374720,Dunkirk,100000000,519876949,5.19876949
22301,Hell's Angels,3950000,8000000,2.025316456
29723,The Concorde... Airport '79,14000000,13015688,0.929692
11702,The Replacement Killers,30000000,19204929,0.6401643
6950,Outbreak,50000000,189859560,3.7971912
13369,Empire,4000000,18591272,4.647818
17360,Escape to Victory,10000000,27453418,2.7453418
76544,Man of Tai Chi,25000000,2054941,0.08219764
19898,Pandorum,33000000,20645327,0.62561597
109513,Hit & Run,2000000,14400000,7.2
8285,The Spirit,60000000,39031337,0.650522283
5175,Rush Hour 2,90000000,347325802,3.859175578
136795,The Heat,43000000,158674180,3.690097209
10890,Stripes,10000000,85300000,8.53
37834,Knight and Day,117000000,261930431,2.238721632
11519,1941,35000000,31755742,0.907306914
373569,Snatched,42000000,60845711,1.448707405
10590,We Were Soldiers,75000000,114660784,1.528810453
14044,Assembly,16000000,34786960,2.174185
667,You Only Live Twice,9500000,111584787,11.74576705
8195,Ronin,55000000,41610884,0.756561527
9257,S.W.A.T.,80000000,116643346,1.458041825
14362,Out for Justice,14000000,39673161,2.833797214
1948,Crank,12000000,42931041,3.57758675
82992,Fast & Furious 6,160000000,788679850,4.929249063
22821,The Boondock Saints II: All Saints Day,8000000,10629321,1.328665125
9335,Transporter 2,32000000,85167639,2.661488719
1571,Live Free or Die Hard,110000000,383531464,3.486649673
192141,No Escape,5000000,54418872,10.8837744
1572,Die Hard: With a Vengeance,90000000,366101666,4.067796289
59961,Safe House,85000000,208076205,2.447955353
245891,John Wick,20000000,88761661,4.43808305
7555,Rambo,50000000,113244290,2.2648858
562,Die Hard,28000000,140767956,5.027427
1880,Red Dawn,4200000,38376497,9.13726119
11022,Narc,6500000,12633747,1.943653385
1620,Hitman,24000000,99965753,4.165239708
13389,Righteous Kill,60000000,73174566,1.2195761
10623,Cradle 2 the Grave,25000000,56489558,2.25958232
272,Batman Begins,150000000,374218673,2.494791153
4108,The Transporter,21000000,43928932,2.091853905
72387,Safe,30000000,40346186,1.344872867
2140,Kiss of the Dragon,25000000,64437847,2.57751388
82675,Taken 2,45000000,376141306,8.358695689
9455,The Corruptor,25000000,15156200,0.606248
10027,Unleashed,45000000,50871113,1.130469178
9654,The Italian Job,60000000,176070171,2.93450285
24,Kill Bill: Vol. 1,30000000,180949000,6.031633333
88751,Journey to the Center of the Earth,45000000,101702060,2.260045778
34851,Predators,40000000,126248813,3.156220325
38321,Priest,60000000,78309131,1.305152183
1738,Next,70000000,76066841,1.086669157
27576,Salt,110000000,293329073,2.666627936
10477,Driven,94000000,54744738,0.58239083
13051,Max Payne,35000000,85416905,2.440483
43546,Bathing Beauty,2361000,6892000,2.919102075
508,Love Actually,40000000,244931766,6.12329415
9870,Forgetting Sarah Marshall,30000000,105173115,3.5057705
12779,Swept Away,10000000,598645,0.0598645
321,Mambo Italiano,4361898,3031801,0.695064626
9801,Bridget Jones: The Edge of Reason,50000000,40203020,0.8040604
8874,My Best Friend's Wedding,38000000,299288605,7.876015921
10761,Made of Honor,40000000,84601681,2.115042025
430,"One, Two, Three",3000000,4000000,1.333333333
11870,Big Fat Liar,15000000,52970014,3.531334267
10096,13 Going on 30,37000000,96455697,2.60691073
9007,Just Like Heaven,58000000,102854431,1.773352259
22597,The Broken Hearts Club: A Romantic Comedy,1000000,1744858,1.744858
19913,(500) Days of Summer,7500000,60722734,8.096364533
9726,A Good Year,35000000,42064105,1.201831571
11431,Fever Pitch,30000000,50451307,1.681710233
10368,Tea with Mussolini,12000000,21001563,1.75013025
9339,Click,82500000,237681299,2.880985442
319888,Eddie the Eagle,23000000,46152411,2.006626565
403,Driving Miss Daisy,7500000,145793296,19.43910613
20912,She Hate Me,8000000,365134,0.04564175
8944,What Just Happened,25000000,6673422,0.26693688
12573,A Serious Man,7000000,31430334,4.490047714
41479,The Joneses,10000000,7022728,0.7022728
13996,Bottle Shock,5000000,4040588,0.8081176
340,Everything is Illuminated,7000000,2697930,0.385418571
270010,A Hologram for the King,30000000,4212494,0.140416467
60422,Another Happy Day,4000000,355688,0.088922
2122,The Whole Ten Yards,40000000,26155781,0.653894525
37495,Four Lions,967686,4270000,4.412588381
623,A Fish Called Wanda,7500000,62493712,8.332494933
2069,The Whole Nine Yards,41300000,106371651,2.57558477
28260,Return of the Living Dead 3,2000000,54207,0.0271035
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,18000000,261572744,14.53181911
10426,Friday After Next,20000000,33526835,1.67634175
8859,"Dude, Where’s My Car?",13000000,73180723,5.629286385
87567,The Big Wedding,35000000,21819348,0.623409943
11017,Billy Madison,10000000,26488734,2.6488734
10201,Yes Man,70000000,225990978,3.228442543
8764,Top Secret!,9000000,20458340,2.273148889
10156,History of the World: Part I,11000000,31672907,2.879355182
11247,A Cinderella Story,19000000,70067909,3.687784684
9557,Boat Trip,20000000,8586376,0.4293188
4967,Keeping the Faith,30000000,37036004,1.234533467
10557,East Is East,3800000,28200000,7.421052632
84165,2 Days in New York,8000000,1653792,0.206724
676,Pearl Harbor,140000000,449220945,3.208721036
293122,The Guide,722083,499168,0.691288952
351339,Anthropoid,9000000,4600000,0.511111111
11072,Blazing Saddles,2600000,119500000,45.96153846
39209,Shalako,1455000,2620000,1.800687285
25508,Cat People,134000,4000000,29.85074627
1359,American Psycho,7000000,34266564,4.895223429
329865,Arrival,47000000,203388186,4.327408213
296098,Bridge of Spies,40000000,165478348,4.1369587
8968,Boogeyman,20000000,67192859,3.35964295
282035,The Mummy,125000000,407778013,3.262224104
11045,Taxi,25000000,36609966,1.46439864
9280,Femme Fatale,35000000,16838910,0.481111714
190955,Blood Ties,25500000,2415472,0.094724392
680,Pulp Fiction,8000000,213928762,26.74109525
8978,Assault on Precinct 13,30000000,35294470,1.176482333
42194,TEKKEN,30000000,967000,0.032233333
9040,Serpico,3000000,29800000,9.933333333
7873,Harsh Times,2000000,5967038,2.983519
388399,Patriots Day,45000000,50548152,1.123292267
1248,Hannibal Rising,50000000,82169884,1.64339768
37094,Falling Down,25000000,40903593,1.63614372
9366,Donnie Brasco,35000000,41954997,1.1987142
829,Chinatown,6000000,30000000,5
22527,The Wrong Man,1200000,2000000,1.666666667
11023,Thirteen,2000000,4601043,2.3005215
5857,I Know Who Killed Me,12000000,9620399,0.801699917
241,Natural Born Killers,34000000,50282766,1.478904882
179,The Interpreter,80000000,162944923,2.036811538
298,Ocean's Thirteen,85000000,311312624,3.662501459
1724,The Incredible Hulk,150000000,163712074,1.091413827
1977,The Grudge 3,5000000,38610009,7.7220018
11169,Spartan,19250000,8112712,0.421439584
5137,Sky Captain and the World of Tomorrow,70000000,57958696,0.827981371
745,The Sixth Sense,40000000,672806292,16.8201573
10562,Under Suspicion,25000000,260562,0.01042248
13508,Who Killed the Electric Car?,1000000,1678874,1.678874
3989,Team America: World Police,32000000,50907422,1.590856938
16558,Duplicity,78146652,60000000,0.767787211
152760,The Monuments Men,70000000,154984035,2.214057643
22377,The Green Berets,7000000,11000000,1.571428571
256917,The Water Diviner,22500000,15520023,0.6897788
182,The Good German,32000000,5914908,0.184840875
4442,The Brothers Grimm,88000000,105316267,1.196775761
1979,Fantastic 4: Rise of the Silver Surfer,130000000,289047763,2.223444331
58,Pirates of the Caribbean: Dead Man's Chest,200000000,1065659812,5.32829906
2268,The Golden Compass,180000000,372234864,2.067971467
11416,The Mission,24500000,17218023,0.702776449
4538,The Darjeeling Limited,16000000,24377151,1.523571938
5925,The Great Escape,4000000,11744471,2.93611775
700,Octopussy,27500000,187500000,6.818181818
36670,Never Say Never Again,36000000,160000000,4.444444444
271110,Captain America: Civil War,250000000,1153304495,4.61321798
9340,The Goonies,19000000,61503218,3.237011474
21755,The Brothers Bloom,20000000,5530764,0.2765382
5185,The Private Life of Sherlock Holmes,10000000,1500000,0.15
1648,Bill & Ted's Excellent Adventure,10000000,40485039,4.0485039
574,The Man Who Knew Too Much,2500000,10250000,4.1
59436,Midnight in Paris,30000000,151119219,5.0373073
49013,Cars 2,200000000,559852396,2.79926198
920,Cars,120000000,461983149,3.849859575
79777,In the Land of Blood and Honey,10000000,303877,0.0303877
409,The English Patient,27000000,231976425,8.591719444
13435,Antwone Fisher,12500000,23367586,1.86940688
8055,The Reader,32000000,113019290,3.531852813
289,Casablanca,878000,10462500,11.91628702
266856,The Theory of Everything,15000000,123726688,8.248445867
25,Jarhead,72000000,96889998,1.345694417
16121,The Big Red One,4500000,7206220,1.601382222
11778,The Deer Hunter,15000000,50000000,3.333333333
28,Apocalypse Now,31500000,89460381,2.840012095
15301,Twilight Zone: The Movie,10000000,29450919,2.9450919
16535,Titanic,1805000,4905000,2.717451524
1495,Kingdom of Heaven,130000000,211643158,1.628024292
16869,Inglourious Basterds,70000000,319131050,4.559015
21219,Mobsters,23000000,20246790,0.880295217
96721,Rush,38000000,90247624,2.374937474
22215,Cheri,23000000,9366227,0.407227261
279,Amadeus,18000000,51973029,2.8873905
1722,Captain Corelli's Mandolin,57000000,62112895,1.089699912
857,Saving Private Ryan,70000000,481840909,6.883441557
424,Schindler's List,22000000,321365567,14.60752577
3131,Gangs of New York,100000000,193772504,1.93772504
874,A Man for All Seasons,3900000,28350000,7.269230769
379,Miller's Crossing,14000000,5080409,0.362886357
9008,The Insider,90000000,60289912,0.669887911
629,The Usual Suspects,6000000,23341568,3.890261333
240,The Godfather: Part II,13000000,47542841,3.657141615
1985,The Constant Gardener,25000000,82466670,3.2986668
19931,The Joy Luck Club,11000000,32861136,2.987376
1523,The Last King of Scotland,6000000,48027970,8.004661667
82507,Sinister,3000000,77712439,25.90414633
16871,Drag Me to Hell,30000000,90810892,3.027029733
314095,The Lost City of Z,30000000,8574339,0.2858113
346672,Underworld: Blood Wars,35000000,81093313,2.3169518
369885,Allied,85000000,119520023,1.406117918
197,Braveheart,72000000,210000000,2.916666667
8007,Behind Enemy Lines,40000000,91753202,2.29383005
3536,U-571,62000000,127666415,2.059135726
2502,The Bourne Supremacy,75000000,288500217,3.84666956
2370,Topaz,4000000,6000000,1.5
10534,White Squall,38000000,10300000,0.271052632
238713,Spy,65000000,235666219,3.625634138
17708,Corky Romano,11000000,23978402,2.179854727
38985,Sorcerer,22000000,12000000,0.545454545
657,From Russia with Love,2000000,78898765,39.4493825
10431,War,25000000,40452643,1.61810572
51497,Fast Five,125000000,626137675,5.0091014
36955,True Lies,115000000,378882411,3.294629661
107846,Escape Plan,50000000,122915111,2.45830222
8681,Taken,25000000,226830568,9.07322272
341013,Atomic Blonde,30000000,90007945,3.000264833
13939,Death Wish,3000000,22000000,7.333333333
2034,Training Day,45000000,104876233,2.330582956
10428,Hackers,20000000,7563728,0.3781864
26389,From Paris with Love,52000000,52826594,1.015896038
393,Kill Bill: Vol. 2,30000000,152159461,5.071982033
2749,15 Minutes,60000000,56359980,0.939333
1726,Iron Man,140000000,585174222,4.179815871
48138,Unknown,30000000,130786397,4.359546567
6477,Alvin and the Chipmunks,60000000,361366633,6.022777217
11638,Guess Who,35000000,68915888,1.969025371
11622,Blast from the Past,35000000,40263020,1.150372
10992,Cats & Dogs,60000000,93375151,1.556252517
11551,Small Soldiers,40000000,54682547,1.367063675
651,M*A*S*H,3500000,81600000,23.31428571
11545,Rushmore,9000000,17096053,1.899561444
9531,Superman III,39000000,75850624,1.944887795
203801,The Man from U.N.C.L.E.,75000000,108145109,1.441934787
10878,Saving Silverman,22000000,19351569,0.879616773
308266,War Dogs,40000000,86234523,2.155863075
1493,Miss Congeniality,45000000,212000000,4.711111111
818,Austin Powers in Goldmember,63000000,296655431,4.708816365
115,The Big Lebowski,15000000,46189568,3.079304533
9809,Let's Go to Prison,4000000,4630045,1.15751125
4808,Charade,4000000,13474588,3.368647
11453,Deuce Bigalow: European Gigolo,22000000,22400154,1.018188818
12090,Just Married,18000000,101564935,5.642496389
11286,The Cannonball Run,18000000,72179579,4.009976611
864,Cool Runnings,14000000,154864401,11.06174293
10625,Mean Girls,17000000,129042871,7.590757118
3089,Red River,3000000,9012000,3.004
2768,American Gigolo,4800000,22743674,4.738265417
80278,The Impossible,42000000,180274123,4.292241024
591,The Da Vinci Code,125000000,767820459,6.142563672
12103,Don't Say a Word,50000000,100020092,2.00040184
242,The Godfather: Part III,54000000,136766062,2.532704852
201088,Blackhat,70000000,17752940,0.253613429
840,Close Encounters of the Third Kind,20000000,303788635,15.18943175
5780,Torn Curtain,3000000,13000000,4.333333333
4192,Death on the Nile,7920000,14560084,1.838394444
2359,Sicko,9000000,24538513,2.726501444
6114,Dracula,40000000,215862692,5.3965673
953,Madagascar,75000000,532680671,7.102408947
3097,"The Tulse Luper Suitcases, Part 1: The Moab Story",10000000,25800,0.00258
625,The Killing Fields,14400000,34700291,2.409742431
9477,King Arthur,120000000,203567857,1.696398808
11135,The Rescuers Down Under,37931000,47431461,1.250466927
12208,Casino Royale,12000000,41744718,3.4787265
10764,Quantum of Solace,200000000,586090727,2.930453635
714,Tomorrow Never Dies,110000000,333011068,3.027373345
15139,The Pagemaster,27000000,13670688,0.506321778
12568,Brideshead Revisited,20000000,13204291,0.66021455
1907,The Beach,40000000,144056873,3.601421825
3586,Prêt-à-Porter,15000000,11300653,0.753376867
5902,A Bridge Too Far,22000000,50750000,2.306818182
18254,Reds,32000000,40382659,1.261958094
746,The Last Emperor,23000000,43984230,1.912357826
1247,The Good Shepherd,85000000,59908565,0.704806647
4959,The International,50000000,60161391,1.20322782
7979,The Kite Runner,20000000,73276047,3.66380235
16727,The Namesake,12000000,20138836,1.678236333
1640,Crash,6500000,98410061,15.14000938
11683,Land of the Dead,15000000,46770602,3.118040133
1654,The Dirty Dozen,5400000,45300000,8.388888889
4327,Charlie's Angels,92000000,264105545,2.870712446
10338,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,5600000,29950000,5.348214286
13387,Transporter 3,30000000,108979549,3.632651633
7451,xXx,70000000,277448382,3.963548314
206647,Spectre,245000000,880674609,3.594590241
435,The Day After Tomorrow,125000000,544272402,4.354179216
11411,Superman IV: The Quest for Peace,17000000,19300000,1.135294118
10935,Heaven's Gate,44000000,3484331,0.079189341
2501,The Bourne Identity,60000000,214034224,3.567237067
2503,The Bourne Ultimatum,70000000,442824138,6.326059114
5174,Rush Hour 3,140000000,258022233,1.84301595
37710,The Tourist,100000000,278731369,2.78731369
56292,Mission: Impossible - Ghost Protocol,145000000,694713380,4.791126759
1535,Spy Game,92000000,143049560,1.554886522
190754,On the Job,1052753,466088,0.442732531
49538,X-Men: First Class,160000000,353624124,2.210150775
240832,Lucy,40000000,126546825,3.163670625
10048,Stealth,135000000,76932943,0.569873652
12572,"New York, I Love You",14700000,8049666,0.547596327
6538,Charlie Wilson's War,75000000,119000410,1.586672133
339,Night on Earth,3500000,2015810,0.575945714
594,The Terminal,60000000,219417255,3.65695425
24438,Did You Hear About the Morgans?,58000000,85280250,1.470349138
9352,EuroTrip,25000000,20796847,0.83187388
34544,The A-Team,110000000,177238796,1.611261782
4614,The Sum of All Fears,68000000,193000000,2.838235294
6687,Transsiberian,15000000,5926410,0.395094
2252,Eastern Promises,51500000,55112356,1.070142835
163,Ocean's Twelve,110000000,362744280,3.297675273
51876,Limitless,27000000,161849455,5.994424259
2057,Original Sin,42000000,35402320,0.842912381
10518,Marathon Man,6500000,21709020,3.339849231
58233,Johnny English Reborn,45000000,160078586,3.557301911
78,Blade Runner,28000000,33139618,1.183557786
929,Godzilla,130000000,379014294,2.915494569
10934,Under the Tuscan Sun,18000000,58878723,3.271040167
87827,Life of Pi,120000000,609016565,5.075138042
