id, budget ,genres,genre_1,genre_2,genre_3,imdb_id,original_language,original_title,popularity,production_companies,production_countries,release_month,release_year,release_date, revenue ,runtime_minutes,spoken_languages,count_spoken_language,status,tagline,title,vote_average,vote_count,,
256962," $20,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",Comedy,Drama,War,tt1810683,en,Little Boy,11.95,"[{'name': 'Metanoia Films', 'id': 7075}, {'name': 'Santa Fé Films', 'id': 90508}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",April,2015,4/23/2015," $6,485,961.00 ",106,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Believe the impossible.,Little Boy,7,190,,
318850," $18,500,000.00 ","[{'id': 18, 'name': 'Drama'}]",Drama,,,tt1002563,en,The Young Messiah,1.73,"[{'name': 'Focus Features', 'id': 10146}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",March,2016,3/10/2016," $6,490,401.00 ",120,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,"Before he was the savior, he was a child.",The Young Messiah,6.4,30,,
43923," $8,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Comedy,Drama,,tt0804497,en,It's Kind of a Funny Story,8.17,"[{'name': 'Focus Features', 'id': 10146}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",July,2010,7/6/2010," $6,491,240.00 ",101,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Sometimes what's in your head isn't as crazy as you think.,It's Kind of a Funny Story,6.9,691,,
33539," $13,000,000.00 ","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",Animation,Family,Adventure,tt0107745,en,Once Upon a Forest,3.14,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Hanna-Barbera Productions', 'id': 1353}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",June,1993,6/18/1993," $6,582,052.00 ",71,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,An Adventurous Race Against Time!,Once Upon a Forest,6.2,24,,
15875," $2,686,000.00 ","[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Adventure,Comedy,Romance,tt0057007,en,Donovan's Reef,1.92,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",June,1963,6/12/1963," $6,600,000.00 ",109,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",2,Released,Gangway...For This Years BIG Adventure!,Donovan's Reef,6,31,,
8842," $39,000,000.00 ","[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",Romance,Drama,,tt0312329,en,Against the Ropes,1.38,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Cort/Madden Productions', 'id': 53673}, {'name': 'ATR Films', 'id': 53904}, {'name': 'MMP Erste Filmproduktions', 'id': 53905}, {'name': 'Moviemakers Productions (MMP)', 'id': 53906}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",February,2004,2/20/2004," $6,614,280.00 ",106,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,,Against the Ropes,4.5,32,,
28053," $6,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Drama,Comedy,,tt1174730,en,City Island,7.02,"[{'name': 'Lucky Monkey Pictures', 'id': 11093}, {'name': 'CineSon Entertainment', 'id': 16647}, {'name': 'Filmsmith Productions', 'id': 61416}, {'name': 'Medici Entertainment', 'id': 61417}, {'name': 'Gremi Film Production', 'id': 61418}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",March,2009,3/6/2009," $6,670,712.00 ",104,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Truth is stranger than family,City Island,6.9,114,,
8944," $25,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Comedy,Drama,,tt0486674,en,What Just Happened,10.51,"[{'name': '2929 Productions', 'id': 846}, {'name': 'Linson Entertainment', 'id': 4700}, {'name': 'Art Linson Productions', 'id': 8769}, {'name': 'Tribeca Productions', 'id': 11391}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",October,2008,10/17/2008," $6,673,422.00 ",104,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}]",3,Released,Admit nothing.,What Just Happened,5.2,128,,
242224," $2,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",Drama,Thriller,Horror,tt2321549,en,The Babadook,8.83,"[{'name': 'South Australian Film Corporation', 'id': 2806}, {'name': 'Screen Australia', 'id': 7584}, {'name': 'Smoking Gun Productions', 'id': 21181}, {'name': 'Causeway Films', 'id': 32301}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",May,2014,5/22/2014," $6,676,471.00 ",93,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,"If it's in a word, or it's in a look, you can't get rid of the Babadook.",The Babadook,6.5,1890,,
10155," $19,000,000.00 ","[{'id': 53, 'name': 'Thriller'}]",Thriller,,,tt0120399,en,U Turn,7.92,"[{'name': 'Illusion Entertainment Group', 'id': 3480}, {'name': 'Phoenix Pictures', 'id': 11317}, {'name': 'Clyde Is Hungry Films', 'id': 12263}, {'name': 'Canal+ Droits Audiovisuels', 'id': 53473}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",October,1997,10/3/1997," $6,682,098.00 ",125,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Expect the Unexpected.,U Turn,6.5,185,,
375867," $5,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Drama,Romance,,tt4429194,en,Paris Can Wait,8.97,"[{'name': 'American Zoetrope', 'id': 70}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2016,9/12/2016," $6,700,000.00 ",92,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",2,Released,,Paris Can Wait,6.4,25,,
11338," $11,400,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Comedy,Drama,Thriller,tt0089346,en,Into the Night,5.71,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",February,1985,2/15/1985," $6,700,000.00 ",115,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,A dangerous romance,Into the Night,6.4,59,,
11448," $15,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Comedy,Romance,,tt0113819,en,Mighty Aphrodite,15.90,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Magnolia Pictures', 'id': 1030}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,1995,9/13/1995," $6,700,000.00 ",95,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,,Mighty Aphrodite,6.7,145,,
1779," $160,000.00 ","[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",Documentary,History,,tt0098213,en,Roger & Me,4.88,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Dog Eat Dog Films', 'id': 26137}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,1989,9/1/1989," $6,706,368.00 ",91,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,,Roger & Me,7.4,92,,
45094," $12,500,000.00 ","[{'id': 18, 'name': 'Drama'}]",Drama,,,tt1244754,en,Conviction,11.02,"[{'name': 'Oceana Media Finance', 'id': 4634}, {'name': 'Pantheon Entertainment Corporation', 'id': 5986}, {'name': 'Innocence Productions', 'id': 5987}, {'name': 'Prescience', 'id': 6901}, {'name': 'Omega Entertainment', 'id': 8101}, {'name': 'Longfellow Pictures', 'id': 8802}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2010,9/11/2010," $6,732,980.00 ",107,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,An extraordinary journey of how far we go to fight for our family.,Conviction,7,195,,
10068," $17,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Drama,Romance,,tt0091635,en,Nine 1/2 Weeks,6.71,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Producers Sales Organization (PSO)', 'id': 11670}, {'name': 'Jonesfilm', 'id': 22297}, {'name': 'Galactic Films', 'id': 22298}, {'name': 'Triple Ajaxxx', 'id': 22299}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",February,1986,2/14/1986," $6,735,922.00 ",117,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,They Broke Every Rule,Nine 1/2 Weeks,5.8,183,,
12088," $8,000,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",Action,Thriller,Science Fiction,tt0106950,en,Fortress,5.97,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Fortress Films', 'id': 19047}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",September,1992,9/30/1992," $6,739,141.00 ",95,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,The high-tech prison thirty stories below ground. Built to withstand anything... Execpt an innocent man.,Fortress,5.7,171,,
33454," $3,005,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",Action,Adventure,Drama,tt0045125,en,Scaramouche,3.80,"[{'name': ""Loew's"", 'id': 1460}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",May,1952,5/8/1952," $6,746,000.00 ",115,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,"The Company that made ""Quo Vadis"" brings the world another spectacular romantic triumph!",Scaramouche,6.9,13,,
7510," $12,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Drama,Comedy,,tt0439289,en,Running with Scissors,4.93,"[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",October,2006,10/27/2006," $6,754,898.00 ",116,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Ever have one of those lives?,Running with Scissors,5.8,80,,
33364," $800,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Drama,Romance,,tt0059573,en,A Patch of Blue,2.46,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",December,1965,12/10/1965," $6,792,000.00 ",105,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Love is color blind.,A Patch of Blue,7.6,27,,
4929," $1,800,000.00 ","[{'id': 37, 'name': 'Western'}]",Western,,,tt0061747,en,Hang 'em High,7.27,"[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",July,1968,7/31/1968," $6,800,000.00 ",114,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,The hanging was the best show in town. But they made two mistakes. They hung the wrong man and they didn't finish the job!,Hang 'em High,6.7,197,,
3482," $5,800,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",Action,Drama,Thriller,tt0059825,en,The Train,4.41,"[{'name': 'Les Productions Artistes Associés', 'id': 64}, {'name': 'Les Films Ariane', 'id': 7110}, {'name': 'Dear Film Produzione', 'id': 11929}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",September,1964,9/21/1964," $6,800,000.00 ",133,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",2,Released,"It carried their hopes, their nation's honour!",The Train,7.2,74,,
44634," $3,000,000.00 ","[{'id': 18, 'name': 'Drama'}]",Drama,,,tt0399901,en,Woman Thou Art Loosed,0.13,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2004,9/30/2004," $6,804,016.00 ",94,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,,Woman Thou Art Loosed,5,3,,
12634," $50,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",Comedy,Crime,,tt0315824,en,The Big Bounce,6.50,"[{'name': 'Shangri-La Entertainment', 'id': 2265}, {'name': 'Material', 'id': 67989}, {'name': 'Taormina Productions', 'id': 78070}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",January,2004,1/30/2004," $6,808,550.00 ",88,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,It's all in who you trust,The Big Bounce,5,77,,
23759," $12,000,000.00 ","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",Adventure,Action,Drama,tt1020558,en,Centurion,13.01,"[{'name': 'Pathé Pictures International', 'id': 1178}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Celador Films', 'id': 3573}, {'name': 'Canal+', 'id': 5358}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'CinéCinéma', 'id': 6301}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",February,2010,2/15/2010," $6,814,789.00 ",97,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'gd', 'name': ''}]",2,Released,History is written in blood,Centurion,6,394,,
13195," $20,000,000.00 ","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Crime,Drama,Thriller,tt0780516,en,Flawless,6.50,"[{'name': 'Magnolia Pictures', 'id': 1030}, {'name': 'Delux Productions', 'id': 1472}, {'name': 'Zero Gravity Management', 'id': 5357}, {'name': 'Future Films', 'id': 10843}, {'name': 'Film Fund Luxembourg', 'id': 11776}, {'name': 'Pierce/Williams Entertainment', 'id': 18621}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}]",September,2007,9/1/2007," $6,819,587.00 ",108,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,,Flawless,6.6,142,,
171424," $5,000,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",Action,Adventure,Horror,tt2403021,en,The Green Inferno,9.34,"[{'name': 'Worldview Entertainment', 'id': 9015}, {'name': 'Dragonfly Entertainment', 'id': 18142}, {'name': 'Sobras International Pictures', 'id': 55497}, {'name': 'Top Hat Releasing', 'id': 73624}, {'name': 'BH Tilt', 'id': 73625}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'CL', 'name': 'Chile'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2014,9/4/2014," $6,833,445.00 ",100,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Fear will eat you alive.,The Green Inferno,5,359,,
15256," $6,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Comedy,Drama,Romance,tt0137338,en,200 Cigarettes,3.23,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",February,1999,2/26/1999," $6,852,450.00 ",101,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,It's 11:59 on New Years Eve... do you know where your date is?,200 Cigarettes,6.1,44,,
157386," $2,500,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Comedy,Drama,Romance,tt1714206,en,The Spectacular Now,8.10,"[{'name': '21 Laps Entertainment', 'id': 2575}, {'name': 'Andrew Lauren Productions (ALP)', 'id': 19194}, {'name': 'Global Produce', 'id': 30133}, {'name': 'A24', 'id': 41077}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",August,2013,8/2/2013," $6,854,611.00 ",95,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,From the Writers of (500) Days of Summer,The Spectacular Now,6.8,1074,,
24618," $14,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",Drama,Family,,tt0387059,en,Bee Season,2.31,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2005,9/3/2005," $6,856,989.00 ",104,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,,Bee Season,5.2,26,,
13258," $4,000,000.00 ","[{'id': 35, 'name': 'Comedy'}]",Comedy,,,tt0845046,en,Son of Rambow,7.39,"[{'name': 'Celluloid Dreams', 'id': 860}, {'name': 'Hammer & Tongs', 'id': 2243}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",January,2007,1/22/2007," $6,870,249.00 ",96,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",2,Released,Make Believe. Not War.,Son of Rambow,6.7,146,,
43546," $2,361,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",Comedy,Music,,tt0036628,en,Bathing Beauty,0.79,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",July,1944,7/1/1944," $6,892,000.00 ",101,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'fr', 'name': 'Français'}]",3,Released,M.G.M's Mammoth Technicolor Musical Spectacle!,Bathing Beauty,7,4,,
21294," $10,000,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",Action,Crime,Thriller,tt0082005,en,The Amateur,1.70,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",December,1981,12/11/1981," $6,892,098.00 ",112,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,The first 11 minutes will absolutely shock you. The last 11 minutes will rivet you to your seat.,The Amateur,5,1,,
35119," $15,000,000.00 ","[{'id': 18, 'name': 'Drama'}]",Drama,,,tt0094924,en,A Cry in the Dark,3.97,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Golan-Globus Productions', 'id': 13549}, {'name': 'Cannon Entertainment', 'id': 19422}, {'name': 'Cinema Verity', 'id': 19423}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",November,1988,11/11/1988," $6,908,797.00 ",120,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,A family torn apart. A public filled with outrage. A woman accused of murder.,A Cry in the Dark,6.4,49,,
9039," $30,000,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Action,Crime,Drama,tt0280380,en,Trapped,5.78,"[{'name': 'Senator Film Produktion', 'id': 191}, {'name': 'Propaganda Films', 'id': 278}, {'name': 'Colombia Pictures', 'id': 4154}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2002,9/20/2002," $6,916,869.00 ",106,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,It was the perfect plan until she refused to be the perfect victim!,Trapped,5.8,140,,
50725," $19,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Comedy,Drama,Romance,tt0810922,en,Take Me Home Tonight,8.13,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Rogue Pictures', 'id': 134}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Internationale Filmproduktion Blackbird Dritte', 'id': 19855}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",March,2011,3/4/2011," $6,928,068.00 ",97,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Best. Night. Ever.,Take Me Home Tonight,6.2,215,,
9626," $17,900,000.00 ","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",Adventure,Fantasy,Action,tt0089893,en,Red Sonja,10.01,"[{'name': 'Famous Films (II)', 'id': 3418}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Dino De Laurentiis Company', 'id': 10308}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",April,1985,4/9/1985," $6,948,633.00 ",89,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,A woman and a warrior that became a legend.,Red Sonja,5,211,,
25748," $900,000.00 ","[{'id': 27, 'name': 'Horror'}]",Horror,,,tt0106557,en,Children of the Corn II: The Final Sacrifice,8.36,"[{'name': 'Corn Cobb Productions', 'id': 4415}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Fifth Avenue Entertainment', 'id': 15342}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",January,1993,1/29/1993," $6,980,986.00 ",92,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,These children are home alone too. But their parents are never coming back.,Children of the Corn II: The Final Sacrifice,4.5,50,,
985," $10,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",Drama,Fantasy,Horror,tt0074486,en,Eraserhead,7.87,"[{'name': 'American Film Institute (AFI)', 'id': 12226}, {'name': 'Libra Films', 'id': 17877}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",March,1977,3/19/1977," $7,000,000.00 ",89,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Where your nightmares end...,Eraserhead,7.5,500,,
